2026-04-08 08:37:29,684 | INFO | Rewiring complete | nodes=37 | edges 84->92 (+8) | density 0.1261->0.1381 | avg_degree 4.54->4.97
2026-04-08 10:32:25,445 | INFO | Rewiring complete | nodes=36 | edges 70->77 (+7) | density 0.1111->0.1222 | avg_degree 3.89->4.28
2026-04-08 10:32:33,445 | INFO | Rewiring complete | nodes=30 | edges 51->56 (+5) | density 0.1172->0.1287 | avg_degree 3.40->3.73
2026-04-08 10:33:06,437 | INFO | Rewiring complete | nodes=30 | edges 52->57 (+5) | density 0.1195->0.1310 | avg_degree 3.47->3.80
2026-04-08 10:33:14,753 | INFO | Rewiring complete | nodes=36 | edges 61->67 (+6) | density 0.0968->0.1063 | avg_degree 3.39->3.72
2026-04-08 10:33:46,367 | INFO | Rewiring complete | nodes=33 | edges 58->63 (+5) | density 0.1098->0.1193 | avg_degree 3.52->3.82
2026-04-08 10:33:58,295 | INFO | Rewiring complete | nodes=48 | edges 94->103 (+9) | density 0.0833->0.0913 | avg_degree 3.92->4.29
2026-04-08 10:34:26,235 | INFO | Rewiring complete | nodes=27 | edges 52->57 (+5) | density 0.1481->0.1624 | avg_degree 3.85->4.22
2026-04-08 10:34:34,749 | INFO | Rewiring complete | nodes=27 | edges 54->59 (+5) | density 0.1538->0.1681 | avg_degree 4.00->4.37
2026-04-08 10:35:03,636 | INFO | Rewiring complete | nodes=16 | edges 29->34 (+5) | density 0.2417->0.2833 | avg_degree 3.62->4.25
2026-04-08 10:35:08,780 | INFO | Rewiring complete | nodes=7 | edges 14->19 (+5) | density 0.6667->0.9048 | avg_degree 4.00->5.43
2026-04-08 10:35:14,316 | INFO | Rewiring complete | nodes=16 | edges 28->33 (+5) | density 0.2333->0.2750 | avg_degree 3.50->4.12
2026-04-08 10:35:46,156 | INFO | Rewiring complete | nodes=35 | edges 64->70 (+6) | density 0.1076->0.1176 | avg_degree 3.66->4.00
2026-04-08 10:35:54,117 | INFO | Rewiring complete | nodes=28 | edges 55->60 (+5) | density 0.1455->0.1587 | avg_degree 3.93->4.29
2026-04-08 10:36:30,061 | INFO | Rewiring complete | nodes=40 | edges 81->89 (+8) | density 0.1038->0.1141 | avg_degree 4.05->4.45
2026-04-08 10:36:38,097 | INFO | Rewiring complete | nodes=26 | edges 51->56 (+5) | density 0.1569->0.1723 | avg_degree 3.92->4.31
2026-04-08 10:37:16,406 | INFO | Rewiring complete | nodes=48 | edges 89->97 (+8) | density 0.0789->0.0860 | avg_degree 3.71->4.04
2026-04-08 10:37:23,859 | INFO | Rewiring complete | nodes=15 | edges 28->33 (+5) | density 0.2667->0.3143 | avg_degree 3.73->4.40
2026-04-08 10:37:53,143 | INFO | Rewiring complete | nodes=11 | edges 22->27 (+5) | density 0.4000->0.4909 | avg_degree 4.00->4.91
2026-04-08 10:38:12,877 | INFO | Rewiring complete | nodes=50 | edges 98->107 (+9) | density 0.0800->0.0873 | avg_degree 3.92->4.28
2026-04-08 10:38:34,214 | INFO | Rewiring complete | nodes=18 | edges 35->40 (+5) | density 0.2288->0.2614 | avg_degree 3.89->4.44
2026-04-08 10:38:40,899 | INFO | Rewiring complete | nodes=19 | edges 39->44 (+5) | density 0.2281->0.2573 | avg_degree 4.11->4.63
2026-04-08 10:39:07,719 | INFO | Rewiring complete | nodes=14 | edges 23->28 (+5) | density 0.2527->0.3077 | avg_degree 3.29->4.00
2026-04-08 10:39:15,209 | INFO | Rewiring complete | nodes=21 | edges 43->48 (+5) | density 0.2048->0.2286 | avg_degree 4.10->4.57
2026-04-08 10:39:23,765 | INFO | Rewiring complete | nodes=37 | edges 58->63 (+5) | density 0.0871->0.0946 | avg_degree 3.14->3.41
2026-04-08 10:39:58,506 | INFO | Rewiring complete | nodes=48 | edges 97->106 (+9) | density 0.0860->0.0940 | avg_degree 4.04->4.42
2026-04-08 10:40:07,125 | INFO | Rewiring complete | nodes=25 | edges 51->56 (+5) | density 0.1700->0.1867 | avg_degree 4.08->4.48
2026-04-08 10:40:40,018 | INFO | Rewiring complete | nodes=28 | edges 57->62 (+5) | density 0.1508->0.1640 | avg_degree 4.07->4.43
2026-04-08 10:40:48,782 | INFO | Rewiring complete | nodes=33 | edges 56->61 (+5) | density 0.1061->0.1155 | avg_degree 3.39->3.70
2026-04-08 10:41:20,652 | INFO | Rewiring complete | nodes=29 | edges 50->55 (+5) | density 0.1232->0.1355 | avg_degree 3.45->3.79
2026-04-08 10:41:29,863 | INFO | Rewiring complete | nodes=33 | edges 64->70 (+6) | density 0.1212->0.1326 | avg_degree 3.88->4.24
2026-04-08 10:42:01,226 | INFO | Rewiring complete | nodes=30 | edges 60->66 (+6) | density 0.1379->0.1517 | avg_degree 4.00->4.40
2026-04-08 10:42:12,339 | INFO | Rewiring complete | nodes=33 | edges 66->72 (+6) | density 0.1250->0.1364 | avg_degree 4.00->4.36
2026-04-08 10:42:42,063 | INFO | Rewiring complete | nodes=32 | edges 60->66 (+6) | density 0.1210->0.1331 | avg_degree 3.75->4.12
2026-04-08 10:42:50,510 | INFO | Rewiring complete | nodes=28 | edges 62->68 (+6) | density 0.1640->0.1799 | avg_degree 4.43->4.86
2026-04-08 10:43:24,313 | INFO | Rewiring complete | nodes=37 | edges 69->75 (+6) | density 0.1036->0.1126 | avg_degree 3.73->4.05
2026-04-08 10:43:33,406 | INFO | Rewiring complete | nodes=36 | edges 68->74 (+6) | density 0.1079->0.1175 | avg_degree 3.78->4.11
2026-04-08 10:44:08,161 | INFO | Rewiring complete | nodes=38 | edges 79->86 (+7) | density 0.1124->0.1223 | avg_degree 4.16->4.53
2026-04-08 10:44:20,056 | INFO | Rewiring complete | nodes=37 | edges 73->80 (+7) | density 0.1096->0.1201 | avg_degree 3.95->4.32
2026-04-08 10:44:51,071 | INFO | Rewiring complete | nodes=34 | edges 76->83 (+7) | density 0.1355->0.1480 | avg_degree 4.47->4.88
2026-04-08 10:45:00,910 | INFO | Rewiring complete | nodes=24 | edges 46->51 (+5) | density 0.1667->0.1848 | avg_degree 3.83->4.25
2026-04-08 10:45:27,519 | INFO | Rewiring complete | nodes=25 | edges 47->52 (+5) | density 0.1567->0.1733 | avg_degree 3.76->4.16
2026-04-08 10:45:37,464 | INFO | Rewiring complete | nodes=41 | edges 76->83 (+7) | density 0.0927->0.1012 | avg_degree 3.71->4.05
2026-04-08 10:46:07,710 | INFO | Rewiring complete | nodes=27 | edges 51->56 (+5) | density 0.1453->0.1595 | avg_degree 3.78->4.15
2026-04-08 10:46:15,847 | INFO | Rewiring complete | nodes=26 | edges 47->52 (+5) | density 0.1446->0.1600 | avg_degree 3.62->4.00
2026-04-08 10:46:46,212 | INFO | Rewiring complete | nodes=25 | edges 49->54 (+5) | density 0.1633->0.1800 | avg_degree 3.92->4.32
2026-04-08 10:46:55,229 | INFO | Rewiring complete | nodes=27 | edges 57->62 (+5) | density 0.1624->0.1766 | avg_degree 4.22->4.59
2026-04-08 10:47:24,930 | INFO | Rewiring complete | nodes=20 | edges 38->43 (+5) | density 0.2000->0.2263 | avg_degree 3.80->4.30
2026-04-08 10:47:35,329 | INFO | Rewiring complete | nodes=40 | edges 66->72 (+6) | density 0.0846->0.0923 | avg_degree 3.30->3.60
2026-04-08 10:48:04,082 | INFO | Rewiring complete | nodes=21 | edges 39->44 (+5) | density 0.1857->0.2095 | avg_degree 3.71->4.19
2026-04-08 10:48:10,832 | INFO | Rewiring complete | nodes=19 | edges 33->38 (+5) | density 0.1930->0.2222 | avg_degree 3.47->4.00
2026-04-08 10:48:44,027 | INFO | Rewiring complete | nodes=36 | edges 64->70 (+6) | density 0.1016->0.1111 | avg_degree 3.56->3.89
2026-04-08 10:48:53,150 | INFO | Rewiring complete | nodes=32 | edges 57->62 (+5) | density 0.1149->0.1250 | avg_degree 3.56->3.88
2026-04-08 10:49:26,714 | INFO | Rewiring complete | nodes=28 | edges 54->59 (+5) | density 0.1429->0.1561 | avg_degree 3.86->4.21
2026-04-08 10:49:35,629 | INFO | Rewiring complete | nodes=37 | edges 57->62 (+5) | density 0.0856->0.0931 | avg_degree 3.08->3.35
2026-04-08 10:50:05,396 | INFO | Rewiring complete | nodes=18 | edges 37->42 (+5) | density 0.2418->0.2745 | avg_degree 4.11->4.67
2026-04-08 10:50:13,130 | INFO | Rewiring complete | nodes=19 | edges 39->44 (+5) | density 0.2281->0.2573 | avg_degree 4.11->4.63
2026-04-08 10:50:45,877 | INFO | Rewiring complete | nodes=22 | edges 46->51 (+5) | density 0.1991->0.2208 | avg_degree 4.18->4.64
2026-04-08 10:50:55,630 | INFO | Rewiring complete | nodes=43 | edges 70->77 (+7) | density 0.0775->0.0853 | avg_degree 3.26->3.58
2026-04-08 10:51:27,730 | INFO | Rewiring complete | nodes=24 | edges 46->51 (+5) | density 0.1667->0.1848 | avg_degree 3.83->4.25
2026-04-08 10:51:33,797 | INFO | Rewiring complete | nodes=15 | edges 33->38 (+5) | density 0.3143->0.3619 | avg_degree 4.40->5.07
2026-04-08 10:51:39,024 | INFO | Rewiring complete | nodes=14 | edges 23->28 (+5) | density 0.2527->0.3077 | avg_degree 3.29->4.00
2026-04-08 10:52:14,054 | INFO | Rewiring complete | nodes=48 | edges 99->108 (+9) | density 0.0878->0.0957 | avg_degree 4.12->4.50
2026-04-08 10:52:50,816 | INFO | Rewiring complete | nodes=46 | edges 99->108 (+9) | density 0.0957->0.1043 | avg_degree 4.30->4.70
2026-04-08 10:52:58,737 | INFO | Rewiring complete | nodes=26 | edges 50->55 (+5) | density 0.1538->0.1692 | avg_degree 3.85->4.23
2026-04-08 10:53:29,957 | INFO | Rewiring complete | nodes=25 | edges 56->61 (+5) | density 0.1867->0.2033 | avg_degree 4.48->4.88
2026-04-08 10:53:44,791 | INFO | Rewiring complete | nodes=44 | edges 95->104 (+9) | density 0.1004->0.1099 | avg_degree 4.32->4.73
2026-04-08 10:54:15,244 | INFO | Rewiring complete | nodes=39 | edges 76->83 (+7) | density 0.1026->0.1120 | avg_degree 3.90->4.26
2026-04-08 10:54:28,892 | INFO | Rewiring complete | nodes=39 | edges 79->86 (+7) | density 0.1066->0.1161 | avg_degree 4.05->4.41
2026-04-08 10:54:56,296 | INFO | Rewiring complete | nodes=27 | edges 51->56 (+5) | density 0.1453->0.1595 | avg_degree 3.78->4.15
2026-04-08 10:55:05,165 | INFO | Rewiring complete | nodes=26 | edges 58->63 (+5) | density 0.1785->0.1938 | avg_degree 4.46->4.85
2026-04-08 10:55:36,339 | INFO | Rewiring complete | nodes=25 | edges 56->61 (+5) | density 0.1867->0.2033 | avg_degree 4.48->4.88
2026-04-08 10:55:46,725 | INFO | Rewiring complete | nodes=39 | edges 73->80 (+7) | density 0.0985->0.1080 | avg_degree 3.74->4.10
2026-04-08 10:56:17,475 | INFO | Rewiring complete | nodes=26 | edges 57->62 (+5) | density 0.1754->0.1908 | avg_degree 4.38->4.77
2026-04-08 10:56:26,569 | INFO | Rewiring complete | nodes=26 | edges 58->63 (+5) | density 0.1785->0.1938 | avg_degree 4.46->4.85
2026-04-08 10:56:57,469 | INFO | Rewiring complete | nodes=26 | edges 51->56 (+5) | density 0.1569->0.1723 | avg_degree 3.92->4.31
2026-04-08 10:57:05,413 | INFO | Rewiring complete | nodes=34 | edges 54->59 (+5) | density 0.0963->0.1052 | avg_degree 3.18->3.47
2026-04-08 10:57:37,234 | INFO | Rewiring complete | nodes=20 | edges 45->50 (+5) | density 0.2368->0.2632 | avg_degree 4.50->5.00
2026-04-08 10:57:45,072 | INFO | Rewiring complete | nodes=20 | edges 39->44 (+5) | density 0.2053->0.2316 | avg_degree 3.90->4.40
2026-04-08 10:58:15,359 | INFO | Rewiring complete | nodes=19 | edges 37->42 (+5) | density 0.2164->0.2456 | avg_degree 3.89->4.42
2026-04-08 10:58:22,080 | INFO | Rewiring complete | nodes=18 | edges 34->39 (+5) | density 0.2222->0.2549 | avg_degree 3.78->4.33
2026-04-08 10:58:54,094 | INFO | Rewiring complete | nodes=33 | edges 42->47 (+5) | density 0.0795->0.0890 | avg_degree 2.55->2.85
2026-04-08 10:58:59,803 | INFO | Rewiring complete | nodes=15 | edges 29->34 (+5) | density 0.2762->0.3238 | avg_degree 3.87->4.53
2026-04-08 10:59:33,632 | INFO | Rewiring complete | nodes=34 | edges 77->84 (+7) | density 0.1373->0.1497 | avg_degree 4.53->4.94
2026-04-08 10:59:44,195 | INFO | Rewiring complete | nodes=28 | edges 65->71 (+6) | density 0.1720->0.1878 | avg_degree 4.64->5.07
2026-04-08 11:00:18,107 | INFO | Rewiring complete | nodes=34 | edges 79->86 (+7) | density 0.1408->0.1533 | avg_degree 4.65->5.06
2026-04-08 11:00:24,732 | INFO | Rewiring complete | nodes=15 | edges 30->35 (+5) | density 0.2857->0.3333 | avg_degree 4.00->4.67
2026-04-08 11:00:53,260 | INFO | Rewiring complete | nodes=14 | edges 26->31 (+5) | density 0.2857->0.3407 | avg_degree 3.71->4.43
2026-04-08 11:01:00,757 | INFO | Rewiring complete | nodes=20 | edges 45->50 (+5) | density 0.2368->0.2632 | avg_degree 4.50->5.00
2026-04-08 11:01:39,079 | INFO | Rewiring complete | nodes=52 | edges 99->108 (+9) | density 0.0747->0.0814 | avg_degree 3.81->4.15
2026-04-08 11:01:46,511 | INFO | Rewiring complete | nodes=20 | edges 38->43 (+5) | density 0.2000->0.2263 | avg_degree 3.80->4.30
2026-04-08 11:02:16,836 | INFO | Rewiring complete | nodes=20 | edges 41->46 (+5) | density 0.2158->0.2421 | avg_degree 4.10->4.60
2026-04-08 11:02:23,388 | INFO | Rewiring complete | nodes=20 | edges 37->42 (+5) | density 0.1947->0.2211 | avg_degree 3.70->4.20
2026-04-08 11:02:54,174 | INFO | Rewiring complete | nodes=17 | edges 30->35 (+5) | density 0.2206->0.2574 | avg_degree 3.53->4.12
2026-04-08 11:03:00,451 | INFO | Rewiring complete | nodes=12 | edges 24->29 (+5) | density 0.3636->0.4394 | avg_degree 4.00->4.83
2026-04-08 11:03:16,012 | INFO | Rewiring complete | nodes=24 | edges 37->42 (+5) | density 0.1341->0.1522 | avg_degree 3.08->3.50
2026-04-08 11:03:41,036 | INFO | Rewiring complete | nodes=46 | edges 93->102 (+9) | density 0.0899->0.0986 | avg_degree 4.04->4.43
2026-04-08 11:03:46,847 | INFO | Rewiring complete | nodes=13 | edges 26->31 (+5) | density 0.3333->0.3974 | avg_degree 4.00->4.77
2026-04-08 11:04:10,142 | INFO | Rewiring complete | nodes=24 | edges 45->50 (+5) | density 0.1630->0.1812 | avg_degree 3.75->4.17
2026-04-08 11:04:20,053 | INFO | Rewiring complete | nodes=12 | edges 23->28 (+5) | density 0.3485->0.4242 | avg_degree 3.83->4.67
2026-04-08 11:04:27,434 | INFO | Rewiring complete | nodes=12 | edges 24->29 (+5) | density 0.3636->0.4394 | avg_degree 4.00->4.83
2026-04-08 11:04:58,675 | INFO | Rewiring complete | nodes=14 | edges 26->31 (+5) | density 0.2857->0.3407 | avg_degree 3.71->4.43
2026-04-08 11:05:06,823 | INFO | Rewiring complete | nodes=20 | edges 38->43 (+5) | density 0.2000->0.2263 | avg_degree 3.80->4.30
2026-04-08 11:05:40,501 | INFO | Rewiring complete | nodes=28 | edges 49->54 (+5) | density 0.1296->0.1429 | avg_degree 3.50->3.86
2026-04-08 11:05:48,646 | INFO | Rewiring complete | nodes=24 | edges 38->43 (+5) | density 0.1377->0.1558 | avg_degree 3.17->3.58
2026-04-08 11:06:19,232 | INFO | Rewiring complete | nodes=12 | edges 24->29 (+5) | density 0.3636->0.4394 | avg_degree 4.00->4.83
2026-04-08 11:06:26,822 | INFO | Rewiring complete | nodes=26 | edges 44->49 (+5) | density 0.1354->0.1508 | avg_degree 3.38->3.77
2026-04-08 11:06:57,502 | INFO | Rewiring complete | nodes=22 | edges 46->51 (+5) | density 0.1991->0.2208 | avg_degree 4.18->4.64
2026-04-08 11:07:08,247 | INFO | Rewiring complete | nodes=60 | edges 80->88 (+8) | density 0.0452->0.0497 | avg_degree 2.67->2.93
2026-04-08 11:07:39,216 | INFO | Rewiring complete | nodes=39 | edges 72->79 (+7) | density 0.0972->0.1066 | avg_degree 3.69->4.05
2026-04-08 11:07:46,253 | INFO | Rewiring complete | nodes=26 | edges 51->56 (+5) | density 0.1569->0.1723 | avg_degree 3.92->4.31
2026-04-08 11:07:52,510 | INFO | Rewiring complete | nodes=15 | edges 27->32 (+5) | density 0.2571->0.3048 | avg_degree 3.60->4.27
2026-04-08 11:08:20,085 | INFO | Rewiring complete | nodes=25 | edges 42->47 (+5) | density 0.1400->0.1567 | avg_degree 3.36->3.76
2026-04-08 11:08:28,811 | INFO | Rewiring complete | nodes=35 | edges 61->67 (+6) | density 0.1025->0.1126 | avg_degree 3.49->3.83
2026-04-08 11:09:03,100 | INFO | Rewiring complete | nodes=35 | edges 67->73 (+6) | density 0.1126->0.1227 | avg_degree 3.83->4.17
2026-04-08 11:09:12,215 | INFO | Rewiring complete | nodes=38 | edges 70->77 (+7) | density 0.0996->0.1095 | avg_degree 3.68->4.05
2026-04-08 11:09:47,463 | INFO | Rewiring complete | nodes=38 | edges 79->86 (+7) | density 0.1124->0.1223 | avg_degree 4.16->4.53
2026-04-08 11:09:56,362 | INFO | Rewiring complete | nodes=33 | edges 68->74 (+6) | density 0.1288->0.1402 | avg_degree 4.12->4.48
2026-04-08 11:10:35,541 | INFO | Rewiring complete | nodes=32 | edges 61->67 (+6) | density 0.1230->0.1351 | avg_degree 3.81->4.19
2026-04-08 11:10:45,735 | INFO | Rewiring complete | nodes=42 | edges 77->84 (+7) | density 0.0894->0.0976 | avg_degree 3.67->4.00
2026-04-08 11:11:21,733 | INFO | Rewiring complete | nodes=42 | edges 76->83 (+7) | density 0.0883->0.0964 | avg_degree 3.62->3.95
2026-04-08 11:11:33,001 | INFO | Rewiring complete | nodes=41 | edges 78->85 (+7) | density 0.0951->0.1037 | avg_degree 3.80->4.15
2026-04-08 11:12:06,184 | INFO | Rewiring complete | nodes=40 | edges 72->79 (+7) | density 0.0923->0.1013 | avg_degree 3.60->3.95
2026-04-08 11:12:17,491 | INFO | Rewiring complete | nodes=38 | edges 76->83 (+7) | density 0.1081->0.1181 | avg_degree 4.00->4.37
2026-04-08 11:12:53,702 | INFO | Rewiring complete | nodes=43 | edges 98->107 (+9) | density 0.1085->0.1185 | avg_degree 4.56->4.98
2026-04-08 11:13:04,238 | INFO | Rewiring complete | nodes=67 | edges 80->88 (+8) | density 0.0362->0.0398 | avg_degree 2.39->2.63
2026-04-08 11:13:37,096 | INFO | Rewiring complete | nodes=36 | edges 73->80 (+7) | density 0.1159->0.1270 | avg_degree 4.06->4.44
2026-04-08 11:13:55,809 | INFO | Rewiring complete | nodes=46 | edges 83->91 (+8) | density 0.0802->0.0879 | avg_degree 3.61->3.96
2026-04-08 11:14:26,334 | INFO | Rewiring complete | nodes=66 | edges 120->132 (+12) | density 0.0559->0.0615 | avg_degree 3.64->4.00
2026-04-08 11:14:33,966 | INFO | Rewiring complete | nodes=21 | edges 43->48 (+5) | density 0.2048->0.2286 | avg_degree 4.10->4.57
2026-04-08 11:15:05,143 | INFO | Rewiring complete | nodes=22 | edges 49->54 (+5) | density 0.2121->0.2338 | avg_degree 4.45->4.91
2026-04-08 11:15:13,798 | INFO | Rewiring complete | nodes=21 | edges 46->51 (+5) | density 0.2190->0.2429 | avg_degree 4.38->4.86
2026-04-08 11:15:44,465 | INFO | Rewiring complete | nodes=21 | edges 48->53 (+5) | density 0.2286->0.2524 | avg_degree 4.57->5.05
2026-04-08 11:16:18,009 | INFO | Rewiring complete | nodes=41 | edges 88->96 (+8) | density 0.1073->0.1171 | avg_degree 4.29->4.68
2026-04-08 11:16:28,369 | INFO | Rewiring complete | nodes=29 | edges 65->71 (+6) | density 0.1601->0.1749 | avg_degree 4.48->4.90
2026-04-08 11:17:01,235 | INFO | Rewiring complete | nodes=30 | edges 67->73 (+6) | density 0.1540->0.1678 | avg_degree 4.47->4.87
2026-04-08 11:17:11,427 | INFO | Rewiring complete | nodes=30 | edges 68->74 (+6) | density 0.1563->0.1701 | avg_degree 4.53->4.93
2026-04-08 11:17:45,853 | INFO | Rewiring complete | nodes=41 | edges 92->101 (+9) | density 0.1122->0.1232 | avg_degree 4.49->4.93
2026-04-08 11:17:56,192 | INFO | Rewiring complete | nodes=37 | edges 88->96 (+8) | density 0.1321->0.1441 | avg_degree 4.76->5.19
2026-04-08 11:18:26,812 | INFO | Rewiring complete | nodes=26 | edges 51->56 (+5) | density 0.1569->0.1723 | avg_degree 3.92->4.31
2026-04-08 11:18:38,797 | INFO | Rewiring complete | nodes=37 | edges 71->78 (+7) | density 0.1066->0.1171 | avg_degree 3.84->4.22
2026-04-08 11:19:11,513 | INFO | Rewiring complete | nodes=50 | edges 89->97 (+8) | density 0.0727->0.0792 | avg_degree 3.56->3.88
2026-04-08 11:19:20,433 | INFO | Rewiring complete | nodes=27 | edges 56->61 (+5) | density 0.1595->0.1738 | avg_degree 4.15->4.52
2026-04-08 11:19:54,088 | INFO | Rewiring complete | nodes=34 | edges 77->84 (+7) | density 0.1373->0.1497 | avg_degree 4.53->4.94
2026-04-08 11:20:05,506 | INFO | Rewiring complete | nodes=32 | edges 74->81 (+7) | density 0.1492->0.1633 | avg_degree 4.62->5.06
2026-04-08 11:20:39,540 | INFO | Rewiring complete | nodes=35 | edges 79->86 (+7) | density 0.1328->0.1445 | avg_degree 4.51->4.91
2026-04-08 11:20:49,880 | INFO | Rewiring complete | nodes=37 | edges 82->90 (+8) | density 0.1231->0.1351 | avg_degree 4.43->4.86
2026-04-08 11:21:26,433 | INFO | Rewiring complete | nodes=48 | edges 111->122 (+11) | density 0.0984->0.1082 | avg_degree 4.62->5.08
2026-04-08 11:21:36,486 | INFO | Rewiring complete | nodes=41 | edges 74->81 (+7) | density 0.0902->0.0988 | avg_degree 3.61->3.95
2026-04-08 11:22:10,349 | INFO | Rewiring complete | nodes=29 | edges 66->72 (+6) | density 0.1626->0.1773 | avg_degree 4.55->4.97
2026-04-08 11:22:24,555 | INFO | Rewiring complete | nodes=58 | edges 110->121 (+11) | density 0.0665->0.0732 | avg_degree 3.79->4.17
2026-04-08 11:23:01,433 | INFO | Rewiring complete | nodes=57 | edges 107->117 (+10) | density 0.0670->0.0733 | avg_degree 3.75->4.11
2026-04-08 11:23:09,816 | INFO | Rewiring complete | nodes=21 | edges 53->58 (+5) | density 0.2524->0.2762 | avg_degree 5.05->5.52
2026-04-08 11:23:41,457 | INFO | Rewiring complete | nodes=18 | edges 43->48 (+5) | density 0.2810->0.3137 | avg_degree 4.78->5.33
2026-04-08 11:23:52,015 | INFO | Rewiring complete | nodes=42 | edges 83->91 (+8) | density 0.0964->0.1057 | avg_degree 3.95->4.33
2026-04-08 11:24:25,114 | INFO | Rewiring complete | nodes=40 | edges 82->90 (+8) | density 0.1051->0.1154 | avg_degree 4.10->4.50
2026-04-08 11:25:04,192 | INFO | Rewiring complete | nodes=74 | edges 120->132 (+12) | density 0.0444->0.0489 | avg_degree 3.24->3.57
2026-04-08 11:25:16,221 | INFO | Rewiring complete | nodes=44 | edges 85->93 (+8) | density 0.0899->0.0983 | avg_degree 3.86->4.23
2026-04-08 11:25:50,981 | INFO | Rewiring complete | nodes=44 | edges 99->108 (+9) | density 0.1047->0.1142 | avg_degree 4.50->4.91
2026-04-08 11:26:02,692 | INFO | Rewiring complete | nodes=40 | edges 84->92 (+8) | density 0.1077->0.1179 | avg_degree 4.20->4.60
2026-04-08 11:26:35,685 | INFO | Rewiring complete | nodes=44 | edges 92->101 (+9) | density 0.0973->0.1068 | avg_degree 4.18->4.59
2026-04-08 11:26:46,749 | INFO | Rewiring complete | nodes=42 | edges 89->97 (+8) | density 0.1034->0.1127 | avg_degree 4.24->4.62
2026-04-08 11:27:21,376 | INFO | Rewiring complete | nodes=43 | edges 88->96 (+8) | density 0.0975->0.1063 | avg_degree 4.09->4.47
2026-04-08 11:27:32,498 | INFO | Rewiring complete | nodes=41 | edges 92->101 (+9) | density 0.1122->0.1232 | avg_degree 4.49->4.93
2026-04-08 11:28:08,230 | INFO | Rewiring complete | nodes=49 | edges 92->101 (+9) | density 0.0782->0.0859 | avg_degree 3.76->4.12
2026-04-08 11:28:18,028 | INFO | Rewiring complete | nodes=84 | edges 76->83 (+7) | density 0.0218->0.0238 | avg_degree 1.81->1.98
2026-04-08 11:28:56,141 | INFO | Rewiring complete | nodes=44 | edges 101->111 (+10) | density 0.1068->0.1173 | avg_degree 4.59->5.05
2026-04-08 11:29:06,862 | INFO | Rewiring complete | nodes=42 | edges 76->83 (+7) | density 0.0883->0.0964 | avg_degree 3.62->3.95
2026-04-08 11:29:42,649 | INFO | Rewiring complete | nodes=41 | edges 79->86 (+7) | density 0.0963->0.1049 | avg_degree 3.85->4.20
2026-04-08 11:29:52,557 | INFO | Rewiring complete | nodes=41 | edges 77->84 (+7) | density 0.0939->0.1024 | avg_degree 3.76->4.10
2026-04-08 11:30:28,045 | INFO | Rewiring complete | nodes=44 | edges 82->90 (+8) | density 0.0867->0.0951 | avg_degree 3.73->4.09
2026-04-08 11:30:38,729 | INFO | Rewiring complete | nodes=39 | edges 82->90 (+8) | density 0.1107->0.1215 | avg_degree 4.21->4.62
2026-04-08 11:31:08,466 | INFO | Rewiring complete | nodes=25 | edges 45->50 (+5) | density 0.1500->0.1667 | avg_degree 3.60->4.00
2026-04-08 11:31:15,896 | INFO | Rewiring complete | nodes=25 | edges 47->52 (+5) | density 0.1567->0.1733 | avg_degree 3.76->4.16
2026-04-08 11:31:48,686 | INFO | Rewiring complete | nodes=26 | edges 45->50 (+5) | density 0.1385->0.1538 | avg_degree 3.46->3.85
2026-04-08 11:32:00,872 | INFO | Rewiring complete | nodes=52 | edges 98->107 (+9) | density 0.0739->0.0807 | avg_degree 3.77->4.12
2026-04-08 11:32:34,523 | INFO | Rewiring complete | nodes=41 | edges 86->94 (+8) | density 0.1049->0.1146 | avg_degree 4.20->4.59
2026-04-08 11:32:44,390 | INFO | Rewiring complete | nodes=45 | edges 82->90 (+8) | density 0.0828->0.0909 | avg_degree 3.64->4.00
2026-04-08 11:33:14,242 | INFO | Rewiring complete | nodes=31 | edges 64->70 (+6) | density 0.1376->0.1505 | avg_degree 4.13->4.52
2026-04-08 11:33:23,495 | INFO | Rewiring complete | nodes=26 | edges 46->51 (+5) | density 0.1415->0.1569 | avg_degree 3.54->3.92
2026-04-08 11:33:31,546 | INFO | Rewiring complete | nodes=26 | edges 48->53 (+5) | density 0.1477->0.1631 | avg_degree 3.69->4.08
2026-04-08 11:34:09,004 | INFO | Rewiring complete | nodes=52 | edges 99->108 (+9) | density 0.0747->0.0814 | avg_degree 3.81->4.15
2026-04-08 11:34:30,948 | INFO | Rewiring complete | nodes=50 | edges 93->102 (+9) | density 0.0759->0.0833 | avg_degree 3.72->4.08
2026-04-08 11:34:53,293 | INFO | Rewiring complete | nodes=38 | edges 67->73 (+6) | density 0.0953->0.1038 | avg_degree 3.53->3.84
2026-04-08 11:35:02,717 | INFO | Rewiring complete | nodes=37 | edges 67->73 (+6) | density 0.1006->0.1096 | avg_degree 3.62->3.95
2026-04-08 11:35:35,066 | INFO | Rewiring complete | nodes=27 | edges 52->57 (+5) | density 0.1481->0.1624 | avg_degree 3.85->4.22
2026-04-08 11:35:42,357 | INFO | Rewiring complete | nodes=29 | edges 55->60 (+5) | density 0.1355->0.1478 | avg_degree 3.79->4.14
2026-04-08 11:36:17,101 | INFO | Rewiring complete | nodes=48 | edges 80->88 (+8) | density 0.0709->0.0780 | avg_degree 3.33->3.67
2026-04-08 11:36:28,898 | INFO | Rewiring complete | nodes=40 | edges 74->81 (+7) | density 0.0949->0.1038 | avg_degree 3.70->4.05
