2026-04-08 08:48:36,901 | INFO | Rewiring complete | nodes=327 | edges 899->988 (+89) | density 0.0169->0.0185 | avg_degree 5.50->6.04
2026-04-08 12:51:59,414 | INFO | Rewiring complete | nodes=616 | edges 1650->1815 (+165) | density 0.0087->0.0096 | avg_degree 5.36->5.89
2026-04-08 12:52:37,619 | INFO | Rewiring complete | nodes=259 | edges 658->723 (+65) | density 0.0197->0.0216 | avg_degree 5.08->5.58
2026-04-08 12:53:13,918 | INFO | Rewiring complete | nodes=471 | edges 1100->1210 (+110) | density 0.0099->0.0109 | avg_degree 4.67->5.14
2026-04-08 12:53:49,999 | INFO | Rewiring complete | nodes=167 | edges 353->388 (+35) | density 0.0255->0.0280 | avg_degree 4.23->4.65
2026-04-08 12:54:26,843 | INFO | Rewiring complete | nodes=307 | edges 682->750 (+68) | density 0.0145->0.0160 | avg_degree 4.44->4.89
2026-04-08 12:55:02,958 | INFO | Rewiring complete | nodes=148 | edges 372->409 (+37) | density 0.0342->0.0376 | avg_degree 5.03->5.53
2026-04-08 12:55:39,181 | INFO | Rewiring complete | nodes=362 | edges 814->895 (+81) | density 0.0125->0.0137 | avg_degree 4.50->4.94
2026-04-08 12:56:15,876 | INFO | Rewiring complete | nodes=404 | edges 977->1074 (+97) | density 0.0120->0.0132 | avg_degree 4.84->5.32
2026-04-08 12:56:51,054 | INFO | Rewiring complete | nodes=145 | edges 416->457 (+41) | density 0.0398->0.0438 | avg_degree 5.74->6.30
2026-04-08 12:57:25,338 | INFO | Rewiring complete | nodes=260 | edges 689->757 (+68) | density 0.0205->0.0225 | avg_degree 5.30->5.82
2026-04-08 12:58:01,779 | INFO | Rewiring complete | nodes=164 | edges 352->387 (+35) | density 0.0263->0.0290 | avg_degree 4.29->4.72
2026-04-08 12:58:37,673 | INFO | Rewiring complete | nodes=418 | edges 995->1094 (+99) | density 0.0114->0.0126 | avg_degree 4.76->5.23
2026-04-08 12:59:14,251 | INFO | Rewiring complete | nodes=442 | edges 1279->1406 (+127) | density 0.0131->0.0144 | avg_degree 5.79->6.36
2026-04-08 12:59:49,173 | INFO | Rewiring complete | nodes=294 | edges 701->771 (+70) | density 0.0163->0.0179 | avg_degree 4.77->5.24
2026-04-08 13:00:25,225 | INFO | Rewiring complete | nodes=360 | edges 841->925 (+84) | density 0.0130->0.0143 | avg_degree 4.67->5.14
2026-04-08 13:01:03,339 | INFO | Rewiring complete | nodes=478 | edges 1357->1492 (+135) | density 0.0119->0.0131 | avg_degree 5.68->6.24
2026-04-08 13:01:38,822 | INFO | Rewiring complete | nodes=351 | edges 772->849 (+77) | density 0.0126->0.0138 | avg_degree 4.40->4.84
2026-04-08 13:02:14,925 | INFO | Rewiring complete | nodes=405 | edges 982->1080 (+98) | density 0.0120->0.0132 | avg_degree 4.85->5.33
2026-04-08 13:02:51,573 | INFO | Rewiring complete | nodes=131 | edges 293->322 (+29) | density 0.0344->0.0378 | avg_degree 4.47->4.92
2026-04-08 13:03:29,185 | INFO | Rewiring complete | nodes=333 | edges 963->1059 (+96) | density 0.0174->0.0192 | avg_degree 5.78->6.36
2026-04-08 13:04:05,145 | INFO | Rewiring complete | nodes=348 | edges 847->931 (+84) | density 0.0140->0.0154 | avg_degree 4.87->5.35
2026-04-08 13:04:43,183 | INFO | Rewiring complete | nodes=124 | edges 311->342 (+31) | density 0.0408->0.0448 | avg_degree 5.02->5.52
2026-04-08 13:05:18,445 | INFO | Rewiring complete | nodes=403 | edges 962->1058 (+96) | density 0.0119->0.0131 | avg_degree 4.77->5.25
2026-04-08 13:05:56,209 | INFO | Rewiring complete | nodes=294 | edges 688->756 (+68) | density 0.0160->0.0176 | avg_degree 4.68->5.14
2026-04-08 13:06:32,896 | INFO | Rewiring complete | nodes=553 | edges 1401->1541 (+140) | density 0.0092->0.0101 | avg_degree 5.07->5.57
2026-04-08 13:07:09,882 | INFO | Rewiring complete | nodes=297 | edges 680->748 (+68) | density 0.0155->0.0170 | avg_degree 4.58->5.04
2026-04-08 13:07:45,552 | INFO | Rewiring complete | nodes=316 | edges 706->776 (+70) | density 0.0142->0.0156 | avg_degree 4.47->4.91
2026-04-08 13:08:21,789 | INFO | Rewiring complete | nodes=242 | edges 564->620 (+56) | density 0.0193->0.0213 | avg_degree 4.66->5.12
2026-04-08 13:08:58,724 | INFO | Rewiring complete | nodes=214 | edges 464->510 (+46) | density 0.0204->0.0224 | avg_degree 4.34->4.77
2026-04-08 13:09:34,741 | INFO | Rewiring complete | nodes=159 | edges 386->424 (+38) | density 0.0307->0.0338 | avg_degree 4.86->5.33
2026-04-08 13:10:11,453 | INFO | Rewiring complete | nodes=341 | edges 949->1043 (+94) | density 0.0164->0.0180 | avg_degree 5.57->6.12
2026-04-08 13:10:47,155 | INFO | Rewiring complete | nodes=366 | edges 934->1027 (+93) | density 0.0140->0.0154 | avg_degree 5.10->5.61
2026-04-08 13:11:23,425 | INFO | Rewiring complete | nodes=287 | edges 641->705 (+64) | density 0.0156->0.0172 | avg_degree 4.47->4.91
2026-04-08 13:11:59,659 | INFO | Rewiring complete | nodes=247 | edges 558->613 (+55) | density 0.0184->0.0202 | avg_degree 4.52->4.96
2026-04-08 13:12:33,472 | INFO | Rewiring complete | nodes=97 | edges 209->229 (+20) | density 0.0449->0.0492 | avg_degree 4.31->4.72
2026-04-08 13:13:09,982 | INFO | Rewiring complete | nodes=269 | edges 815->896 (+81) | density 0.0226->0.0249 | avg_degree 6.06->6.66
2026-04-08 13:13:45,761 | INFO | Rewiring complete | nodes=807 | edges 1948->2142 (+194) | density 0.0060->0.0066 | avg_degree 4.83->5.31
2026-04-08 13:14:23,493 | INFO | Rewiring complete | nodes=406 | edges 1072->1179 (+107) | density 0.0130->0.0143 | avg_degree 5.28->5.81
2026-04-08 13:14:57,971 | INFO | Rewiring complete | nodes=449 | edges 1102->1212 (+110) | density 0.0110->0.0121 | avg_degree 4.91->5.40
2026-04-08 13:15:34,758 | INFO | Rewiring complete | nodes=136 | edges 315->346 (+31) | density 0.0343->0.0377 | avg_degree 4.63->5.09
2026-04-08 13:16:10,780 | INFO | Rewiring complete | nodes=474 | edges 1087->1195 (+108) | density 0.0097->0.0107 | avg_degree 4.59->5.04
2026-04-08 13:16:46,121 | INFO | Rewiring complete | nodes=378 | edges 947->1041 (+94) | density 0.0133->0.0146 | avg_degree 5.01->5.51
2026-04-08 13:17:18,270 | INFO | Rewiring complete | nodes=150 | edges 427->469 (+42) | density 0.0382->0.0420 | avg_degree 5.69->6.25
2026-04-08 13:17:53,979 | INFO | Rewiring complete | nodes=351 | edges 984->1082 (+98) | density 0.0160->0.0176 | avg_degree 5.61->6.17
2026-04-08 13:18:27,835 | INFO | Rewiring complete | nodes=312 | edges 874->961 (+87) | density 0.0180->0.0198 | avg_degree 5.60->6.16
2026-04-08 13:19:01,189 | INFO | Rewiring complete | nodes=226 | edges 506->556 (+50) | density 0.0199->0.0219 | avg_degree 4.48->4.92
2026-04-08 13:19:34,874 | INFO | Rewiring complete | nodes=222 | edges 535->588 (+53) | density 0.0218->0.0240 | avg_degree 4.82->5.30
2026-04-08 13:20:10,179 | INFO | Rewiring complete | nodes=155 | edges 373->410 (+37) | density 0.0313->0.0344 | avg_degree 4.81->5.29
2026-04-08 13:20:44,782 | INFO | Rewiring complete | nodes=123 | edges 289->317 (+28) | density 0.0385->0.0422 | avg_degree 4.70->5.15
2026-04-08 13:21:20,949 | INFO | Rewiring complete | nodes=164 | edges 473->520 (+47) | density 0.0354->0.0389 | avg_degree 5.77->6.34
2026-04-08 13:21:56,959 | INFO | Rewiring complete | nodes=484 | edges 1181->1299 (+118) | density 0.0101->0.0111 | avg_degree 4.88->5.37
2026-04-08 13:22:28,512 | INFO | Rewiring complete | nodes=104 | edges 213->234 (+21) | density 0.0398->0.0437 | avg_degree 4.10->4.50
2026-04-08 13:23:03,786 | INFO | Rewiring complete | nodes=315 | edges 777->854 (+77) | density 0.0157->0.0173 | avg_degree 4.93->5.42
2026-04-08 13:23:39,376 | INFO | Rewiring complete | nodes=273 | edges 644->708 (+64) | density 0.0173->0.0191 | avg_degree 4.72->5.19
2026-04-08 13:24:14,876 | INFO | Rewiring complete | nodes=164 | edges 369->405 (+36) | density 0.0276->0.0303 | avg_degree 4.50->4.94
2026-04-08 13:24:51,970 | INFO | Rewiring complete | nodes=144 | edges 343->377 (+34) | density 0.0333->0.0366 | avg_degree 4.76->5.24
2026-04-08 13:25:28,293 | INFO | Rewiring complete | nodes=185 | edges 489->537 (+48) | density 0.0287->0.0316 | avg_degree 5.29->5.81
2026-04-08 13:26:06,017 | INFO | Rewiring complete | nodes=212 | edges 531->584 (+53) | density 0.0237->0.0261 | avg_degree 5.01->5.51
2026-04-08 13:26:43,676 | INFO | Rewiring complete | nodes=315 | edges 711->782 (+71) | density 0.0144->0.0158 | avg_degree 4.51->4.97
2026-04-08 13:27:19,265 | INFO | Rewiring complete | nodes=357 | edges 871->958 (+87) | density 0.0137->0.0151 | avg_degree 4.88->5.37
2026-04-08 13:27:56,194 | INFO | Rewiring complete | nodes=525 | edges 1757->1932 (+175) | density 0.0128->0.0140 | avg_degree 6.69->7.36
2026-04-08 13:28:28,432 | INFO | Rewiring complete | nodes=171 | edges 450->495 (+45) | density 0.0310->0.0341 | avg_degree 5.26->5.79
2026-04-08 13:29:04,714 | INFO | Rewiring complete | nodes=313 | edges 927->1019 (+92) | density 0.0190->0.0209 | avg_degree 5.92->6.51
2026-04-08 13:29:41,800 | INFO | Rewiring complete | nodes=366 | edges 895->984 (+89) | density 0.0134->0.0147 | avg_degree 4.89->5.38
2026-04-08 13:30:17,880 | INFO | Rewiring complete | nodes=357 | edges 813->894 (+81) | density 0.0128->0.0141 | avg_degree 4.55->5.01
2026-04-08 13:30:54,607 | INFO | Rewiring complete | nodes=225 | edges 549->603 (+54) | density 0.0218->0.0239 | avg_degree 4.88->5.36
2026-04-08 13:31:31,943 | INFO | Rewiring complete | nodes=259 | edges 614->675 (+61) | density 0.0184->0.0202 | avg_degree 4.74->5.21
2026-04-08 13:32:07,748 | INFO | Rewiring complete | nodes=216 | edges 620->682 (+62) | density 0.0267->0.0294 | avg_degree 5.74->6.31
2026-04-08 13:32:45,039 | INFO | Rewiring complete | nodes=678 | edges 1903->2093 (+190) | density 0.0083->0.0091 | avg_degree 5.61->6.17
2026-04-08 13:33:20,281 | INFO | Rewiring complete | nodes=447 | edges 1032->1135 (+103) | density 0.0104->0.0114 | avg_degree 4.62->5.08
2026-04-08 13:33:56,573 | INFO | Rewiring complete | nodes=431 | edges 1058->1163 (+105) | density 0.0114->0.0126 | avg_degree 4.91->5.40
2026-04-08 13:34:30,492 | INFO | Rewiring complete | nodes=539 | edges 1393->1532 (+139) | density 0.0096->0.0106 | avg_degree 5.17->5.68
2026-04-08 13:35:03,658 | INFO | Rewiring complete | nodes=392 | edges 1007->1107 (+100) | density 0.0131->0.0144 | avg_degree 5.14->5.65
2026-04-08 13:35:38,308 | INFO | Rewiring complete | nodes=387 | edges 872->959 (+87) | density 0.0117->0.0128 | avg_degree 4.51->4.96
2026-04-08 13:36:11,372 | INFO | Rewiring complete | nodes=323 | edges 691->760 (+69) | density 0.0133->0.0146 | avg_degree 4.28->4.71
2026-04-08 13:36:45,027 | INFO | Rewiring complete | nodes=346 | edges 911->1002 (+91) | density 0.0153->0.0168 | avg_degree 5.27->5.79
2026-04-08 13:37:18,876 | INFO | Rewiring complete | nodes=395 | edges 939->1032 (+93) | density 0.0121->0.0133 | avg_degree 4.75->5.23
2026-04-08 13:37:52,290 | INFO | Rewiring complete | nodes=723 | edges 1827->2009 (+182) | density 0.0070->0.0077 | avg_degree 5.05->5.56
2026-04-08 13:38:27,920 | INFO | Rewiring complete | nodes=404 | edges 1146->1260 (+114) | density 0.0141->0.0155 | avg_degree 5.67->6.24
2026-04-08 13:39:00,745 | INFO | Rewiring complete | nodes=186 | edges 393->432 (+39) | density 0.0228->0.0251 | avg_degree 4.23->4.65
2026-04-08 13:39:33,988 | INFO | Rewiring complete | nodes=320 | edges 938->1031 (+93) | density 0.0184->0.0202 | avg_degree 5.86->6.44
2026-04-08 13:40:08,112 | INFO | Rewiring complete | nodes=316 | edges 859->944 (+85) | density 0.0173->0.0190 | avg_degree 5.44->5.97
2026-04-08 13:40:41,303 | INFO | Rewiring complete | nodes=213 | edges 515->566 (+51) | density 0.0228->0.0251 | avg_degree 4.84->5.31
2026-04-08 13:41:15,292 | INFO | Rewiring complete | nodes=293 | edges 657->722 (+65) | density 0.0154->0.0169 | avg_degree 4.48->4.93
2026-04-08 13:41:48,393 | INFO | Rewiring complete | nodes=321 | edges 778->855 (+77) | density 0.0151->0.0166 | avg_degree 4.85->5.33
2026-04-08 13:42:20,831 | INFO | Rewiring complete | nodes=399 | edges 946->1040 (+94) | density 0.0119->0.0131 | avg_degree 4.74->5.21
2026-04-08 13:42:54,007 | INFO | Rewiring complete | nodes=116 | edges 258->283 (+25) | density 0.0387->0.0424 | avg_degree 4.45->4.88
2026-04-08 13:43:28,473 | INFO | Rewiring complete | nodes=473 | edges 1164->1280 (+116) | density 0.0104->0.0115 | avg_degree 4.92->5.41
2026-04-08 13:44:01,545 | INFO | Rewiring complete | nodes=311 | edges 685->753 (+68) | density 0.0142->0.0156 | avg_degree 4.41->4.84
2026-04-08 13:44:35,044 | INFO | Rewiring complete | nodes=277 | edges 643->707 (+64) | density 0.0168->0.0185 | avg_degree 4.64->5.10
2026-04-08 13:45:08,880 | INFO | Rewiring complete | nodes=305 | edges 643->707 (+64) | density 0.0139->0.0153 | avg_degree 4.22->4.64
2026-04-08 13:45:42,077 | INFO | Rewiring complete | nodes=394 | edges 964->1060 (+96) | density 0.0125->0.0137 | avg_degree 4.89->5.38
2026-04-08 13:46:16,037 | INFO | Rewiring complete | nodes=154 | edges 361->397 (+36) | density 0.0306->0.0337 | avg_degree 4.69->5.16
2026-04-08 13:46:33,630 | INFO | Rewiring complete | nodes=61 | edges 115->126 (+11) | density 0.0628->0.0689 | avg_degree 3.77->4.13
2026-04-08 13:47:06,834 | INFO | Rewiring complete | nodes=361 | edges 870->957 (+87) | density 0.0134->0.0147 | avg_degree 4.82->5.30
2026-04-08 13:47:38,339 | INFO | Rewiring complete | nodes=352 | edges 834->917 (+83) | density 0.0135->0.0148 | avg_degree 4.74->5.21
2026-04-08 13:48:06,760 | INFO | Rewiring complete | nodes=78 | edges 184->202 (+18) | density 0.0613->0.0673 | avg_degree 4.72->5.18
2026-04-08 13:48:37,517 | INFO | Rewiring complete | nodes=86 | edges 216->237 (+21) | density 0.0591->0.0648 | avg_degree 5.02->5.51
2026-04-08 13:49:09,985 | INFO | Rewiring complete | nodes=201 | edges 474->521 (+47) | density 0.0236->0.0259 | avg_degree 4.72->5.18
2026-04-08 13:49:37,636 | INFO | Rewiring complete | nodes=353 | edges 798->877 (+79) | density 0.0128->0.0141 | avg_degree 4.52->4.97
2026-04-08 13:50:07,406 | INFO | Rewiring complete | nodes=585 | edges 1587->1745 (+158) | density 0.0093->0.0102 | avg_degree 5.43->5.97
2026-04-08 13:50:27,951 | INFO | Rewiring complete | nodes=50 | edges 110->121 (+11) | density 0.0898->0.0988 | avg_degree 4.40->4.84
2026-04-08 13:51:00,149 | INFO | Rewiring complete | nodes=372 | edges 895->984 (+89) | density 0.0130->0.0143 | avg_degree 4.81->5.29
2026-04-08 13:51:32,719 | INFO | Rewiring complete | nodes=537 | edges 1436->1579 (+143) | density 0.0100->0.0110 | avg_degree 5.35->5.88
2026-04-08 13:52:05,453 | INFO | Rewiring complete | nodes=217 | edges 634->697 (+63) | density 0.0271->0.0297 | avg_degree 5.84->6.42
2026-04-08 13:52:39,113 | INFO | Rewiring complete | nodes=240 | edges 595->654 (+59) | density 0.0207->0.0228 | avg_degree 4.96->5.45
2026-04-08 13:53:12,026 | INFO | Rewiring complete | nodes=235 | edges 545->599 (+54) | density 0.0198->0.0218 | avg_degree 4.64->5.10
2026-04-08 13:53:45,593 | INFO | Rewiring complete | nodes=508 | edges 1382->1520 (+138) | density 0.0107->0.0118 | avg_degree 5.44->5.98
2026-04-08 13:54:17,458 | INFO | Rewiring complete | nodes=236 | edges 504->554 (+50) | density 0.0182->0.0200 | avg_degree 4.27->4.69
2026-04-08 13:54:50,530 | INFO | Rewiring complete | nodes=858 | edges 2025->2227 (+202) | density 0.0055->0.0061 | avg_degree 4.72->5.19
2026-04-08 13:55:24,516 | INFO | Rewiring complete | nodes=272 | edges 760->836 (+76) | density 0.0206->0.0227 | avg_degree 5.59->6.15
2026-04-08 13:55:58,354 | INFO | Rewiring complete | nodes=436 | edges 1151->1266 (+115) | density 0.0121->0.0134 | avg_degree 5.28->5.81
2026-04-08 13:56:33,078 | INFO | Rewiring complete | nodes=405 | edges 1275->1402 (+127) | density 0.0156->0.0171 | avg_degree 6.30->6.92
2026-04-08 13:57:06,547 | INFO | Rewiring complete | nodes=450 | edges 1005->1105 (+100) | density 0.0099->0.0109 | avg_degree 4.47->4.91
2026-04-08 13:57:40,329 | INFO | Rewiring complete | nodes=834 | edges 1893->2082 (+189) | density 0.0054->0.0060 | avg_degree 4.54->4.99
2026-04-08 13:58:15,141 | INFO | Rewiring complete | nodes=359 | edges 877->964 (+87) | density 0.0136->0.0150 | avg_degree 4.89->5.37
2026-04-08 13:58:49,353 | INFO | Rewiring complete | nodes=162 | edges 391->430 (+39) | density 0.0300->0.0330 | avg_degree 4.83->5.31
2026-04-08 13:59:23,738 | INFO | Rewiring complete | nodes=251 | edges 582->640 (+58) | density 0.0185->0.0204 | avg_degree 4.64->5.10
2026-04-08 13:59:57,594 | INFO | Rewiring complete | nodes=312 | edges 787->865 (+78) | density 0.0162->0.0178 | avg_degree 5.04->5.54
2026-04-08 14:00:33,190 | INFO | Rewiring complete | nodes=727 | edges 1962->2158 (+196) | density 0.0074->0.0082 | avg_degree 5.40->5.94
2026-04-08 14:01:08,477 | INFO | Rewiring complete | nodes=710 | edges 1636->1799 (+163) | density 0.0065->0.0071 | avg_degree 4.61->5.07
2026-04-08 14:01:44,680 | INFO | Rewiring complete | nodes=238 | edges 536->589 (+53) | density 0.0190->0.0209 | avg_degree 4.50->4.95
2026-04-08 14:02:20,973 | INFO | Rewiring complete | nodes=260 | edges 680->748 (+68) | density 0.0202->0.0222 | avg_degree 5.23->5.75
2026-04-08 14:02:57,763 | INFO | Rewiring complete | nodes=207 | edges 529->581 (+52) | density 0.0248->0.0273 | avg_degree 5.11->5.61
2026-04-08 14:03:34,764 | INFO | Rewiring complete | nodes=903 | edges 2453->2698 (+245) | density 0.0060->0.0066 | avg_degree 5.43->5.98
2026-04-08 14:04:10,472 | INFO | Rewiring complete | nodes=623 | edges 1475->1622 (+147) | density 0.0076->0.0084 | avg_degree 4.74->5.21
2026-04-08 14:04:47,793 | INFO | Rewiring complete | nodes=178 | edges 433->476 (+43) | density 0.0275->0.0302 | avg_degree 4.87->5.35
2026-04-08 14:05:26,168 | INFO | Rewiring complete | nodes=532 | edges 1245->1369 (+124) | density 0.0088->0.0097 | avg_degree 4.68->5.15
2026-04-08 14:06:04,860 | INFO | Rewiring complete | nodes=429 | edges 1166->1282 (+116) | density 0.0127->0.0140 | avg_degree 5.44->5.98
2026-04-08 14:06:43,018 | INFO | Rewiring complete | nodes=157 | edges 419->460 (+41) | density 0.0342->0.0376 | avg_degree 5.34->5.86
2026-04-08 14:07:20,449 | INFO | Rewiring complete | nodes=200 | edges 442->486 (+44) | density 0.0222->0.0244 | avg_degree 4.42->4.86
2026-04-08 14:07:58,238 | INFO | Rewiring complete | nodes=232 | edges 613->674 (+61) | density 0.0229->0.0252 | avg_degree 5.28->5.81
2026-04-08 14:08:36,205 | INFO | Rewiring complete | nodes=655 | edges 2279->2506 (+227) | density 0.0106->0.0117 | avg_degree 6.96->7.65
2026-04-08 14:09:11,842 | INFO | Rewiring complete | nodes=550 | edges 1512->1663 (+151) | density 0.0100->0.0110 | avg_degree 5.50->6.05
2026-04-08 14:09:49,748 | INFO | Rewiring complete | nodes=370 | edges 960->1056 (+96) | density 0.0141->0.0155 | avg_degree 5.19->5.71
2026-04-08 14:10:27,738 | INFO | Rewiring complete | nodes=514 | edges 1546->1700 (+154) | density 0.0117->0.0129 | avg_degree 6.02->6.61
2026-04-08 14:11:06,963 | INFO | Rewiring complete | nodes=335 | edges 903->993 (+90) | density 0.0161->0.0177 | avg_degree 5.39->5.93
2026-04-08 14:11:44,037 | INFO | Rewiring complete | nodes=197 | edges 576->633 (+57) | density 0.0298->0.0328 | avg_degree 5.85->6.43
2026-04-08 14:12:20,470 | INFO | Rewiring complete | nodes=475 | edges 1116->1227 (+111) | density 0.0099->0.0109 | avg_degree 4.70->5.17
2026-04-08 14:12:57,146 | INFO | Rewiring complete | nodes=270 | edges 629->691 (+62) | density 0.0173->0.0190 | avg_degree 4.66->5.12
2026-04-08 14:13:34,917 | INFO | Rewiring complete | nodes=1704 | edges 4298->4727 (+429) | density 0.0030->0.0033 | avg_degree 5.04->5.55
2026-04-08 14:14:12,765 | INFO | Rewiring complete | nodes=210 | edges 527->579 (+52) | density 0.0240->0.0264 | avg_degree 5.02->5.51
2026-04-08 14:14:51,066 | INFO | Rewiring complete | nodes=206 | edges 523->575 (+52) | density 0.0248->0.0272 | avg_degree 5.08->5.58
2026-04-08 14:15:27,810 | INFO | Rewiring complete | nodes=710 | edges 1830->2013 (+183) | density 0.0073->0.0080 | avg_degree 5.15->5.67
2026-04-08 14:16:05,081 | INFO | Rewiring complete | nodes=618 | edges 1534->1687 (+153) | density 0.0080->0.0088 | avg_degree 4.96->5.46
2026-04-08 14:16:41,987 | INFO | Rewiring complete | nodes=314 | edges 782->860 (+78) | density 0.0159->0.0175 | avg_degree 4.98->5.48
2026-04-08 14:17:18,898 | INFO | Rewiring complete | nodes=481 | edges 1347->1481 (+134) | density 0.0117->0.0128 | avg_degree 5.60->6.16
2026-04-08 14:17:55,936 | INFO | Rewiring complete | nodes=283 | edges 821->903 (+82) | density 0.0206->0.0226 | avg_degree 5.80->6.38
2026-04-08 14:18:32,489 | INFO | Rewiring complete | nodes=308 | edges 915->1006 (+91) | density 0.0194->0.0213 | avg_degree 5.94->6.53
2026-04-08 14:19:10,000 | INFO | Rewiring complete | nodes=737 | edges 1741->1915 (+174) | density 0.0064->0.0071 | avg_degree 4.72->5.20
2026-04-08 14:19:45,205 | INFO | Rewiring complete | nodes=126 | edges 267->293 (+26) | density 0.0339->0.0372 | avg_degree 4.24->4.65
2026-04-08 14:20:21,209 | INFO | Rewiring complete | nodes=264 | edges 605->665 (+60) | density 0.0174->0.0192 | avg_degree 4.58->5.04
2026-04-08 14:20:58,034 | INFO | Rewiring complete | nodes=421 | edges 1166->1282 (+116) | density 0.0132->0.0145 | avg_degree 5.54->6.09
2026-04-08 14:21:35,424 | INFO | Rewiring complete | nodes=331 | edges 893->982 (+89) | density 0.0164->0.0180 | avg_degree 5.40->5.93
2026-04-08 14:22:12,799 | INFO | Rewiring complete | nodes=160 | edges 408->448 (+40) | density 0.0321->0.0352 | avg_degree 5.10->5.60
2026-04-08 14:22:49,715 | INFO | Rewiring complete | nodes=605 | edges 1645->1809 (+164) | density 0.0090->0.0099 | avg_degree 5.44->5.98
2026-04-08 14:23:26,908 | INFO | Rewiring complete | nodes=321 | edges 834->917 (+83) | density 0.0162->0.0179 | avg_degree 5.20->5.71
2026-04-08 14:24:03,845 | INFO | Rewiring complete | nodes=317 | edges 785->863 (+78) | density 0.0157->0.0172 | avg_degree 4.95->5.44
2026-04-08 14:24:43,108 | INFO | Rewiring complete | nodes=348 | edges 848->932 (+84) | density 0.0140->0.0154 | avg_degree 4.87->5.36
2026-04-08 14:25:06,399 | INFO | Rewiring complete | nodes=60 | edges 126->138 (+12) | density 0.0712->0.0780 | avg_degree 4.20->4.60
2026-04-08 14:25:41,019 | INFO | Rewiring complete | nodes=576 | edges 1344->1478 (+134) | density 0.0081->0.0089 | avg_degree 4.67->5.13
2026-04-08 14:26:17,476 | INFO | Rewiring complete | nodes=398 | edges 979->1076 (+97) | density 0.0124->0.0136 | avg_degree 4.92->5.41
2026-04-08 14:26:44,975 | INFO | Rewiring complete | nodes=103 | edges 186->204 (+18) | density 0.0354->0.0388 | avg_degree 3.61->3.96
2026-04-08 14:27:19,381 | INFO | Rewiring complete | nodes=345 | edges 851->936 (+85) | density 0.0143->0.0158 | avg_degree 4.93->5.43
2026-04-08 14:27:55,785 | INFO | Rewiring complete | nodes=461 | edges 1051->1156 (+105) | density 0.0099->0.0109 | avg_degree 4.56->5.02
2026-04-08 14:28:31,819 | INFO | Rewiring complete | nodes=295 | edges 834->917 (+83) | density 0.0192->0.0211 | avg_degree 5.65->6.22
2026-04-08 14:29:09,173 | INFO | Rewiring complete | nodes=388 | edges 913->1004 (+91) | density 0.0122->0.0134 | avg_degree 4.71->5.18
2026-04-08 14:29:45,360 | INFO | Rewiring complete | nodes=341 | edges 950->1045 (+95) | density 0.0164->0.0180 | avg_degree 5.57->6.13
2026-04-08 14:30:20,477 | INFO | Rewiring complete | nodes=271 | edges 676->743 (+67) | density 0.0185->0.0203 | avg_degree 4.99->5.48
2026-04-08 14:30:55,855 | INFO | Rewiring complete | nodes=324 | edges 865->951 (+86) | density 0.0165->0.0182 | avg_degree 5.34->5.87
2026-04-08 14:31:31,140 | INFO | Rewiring complete | nodes=185 | edges 426->468 (+42) | density 0.0250->0.0275 | avg_degree 4.61->5.06
2026-04-08 14:32:06,164 | INFO | Rewiring complete | nodes=245 | edges 651->716 (+65) | density 0.0218->0.0240 | avg_degree 5.31->5.84
2026-04-08 14:32:42,525 | INFO | Rewiring complete | nodes=263 | edges 649->713 (+64) | density 0.0188->0.0207 | avg_degree 4.94->5.42
2026-04-08 14:33:18,681 | INFO | Rewiring complete | nodes=124 | edges 309->339 (+30) | density 0.0405->0.0445 | avg_degree 4.98->5.47
2026-04-08 14:33:54,668 | INFO | Rewiring complete | nodes=150 | edges 392->431 (+39) | density 0.0351->0.0386 | avg_degree 5.23->5.75
2026-04-08 14:34:31,149 | INFO | Rewiring complete | nodes=345 | edges 896->985 (+89) | density 0.0151->0.0166 | avg_degree 5.19->5.71
2026-04-08 14:35:07,844 | INFO | Rewiring complete | nodes=197 | edges 486->534 (+48) | density 0.0252->0.0277 | avg_degree 4.93->5.42
2026-04-08 14:35:46,651 | INFO | Rewiring complete | nodes=218 | edges 503->553 (+50) | density 0.0213->0.0234 | avg_degree 4.61->5.07
2026-04-08 14:36:22,841 | INFO | Rewiring complete | nodes=246 | edges 644->708 (+64) | density 0.0214->0.0235 | avg_degree 5.24->5.76
2026-04-08 14:36:59,325 | INFO | Rewiring complete | nodes=279 | edges 704->774 (+70) | density 0.0182->0.0200 | avg_degree 5.05->5.55
2026-04-08 14:37:36,965 | INFO | Rewiring complete | nodes=839 | edges 1976->2173 (+197) | density 0.0056->0.0062 | avg_degree 4.71->5.18
2026-04-08 14:38:13,011 | INFO | Rewiring complete | nodes=164 | edges 413->454 (+41) | density 0.0309->0.0340 | avg_degree 5.04->5.54
2026-04-08 14:38:49,965 | INFO | Rewiring complete | nodes=341 | edges 794->873 (+79) | density 0.0137->0.0151 | avg_degree 4.66->5.12
2026-04-08 14:39:26,051 | INFO | Rewiring complete | nodes=307 | edges 721->793 (+72) | density 0.0153->0.0169 | avg_degree 4.70->5.17
2026-04-08 14:40:01,361 | INFO | Rewiring complete | nodes=294 | edges 690->759 (+69) | density 0.0160->0.0176 | avg_degree 4.69->5.16
2026-04-08 14:40:36,607 | INFO | Rewiring complete | nodes=282 | edges 744->818 (+74) | density 0.0188->0.0206 | avg_degree 5.28->5.80
